s_id,cname1,cname2,cname3,genus,species,cultivar,x,y,Plants.On.Hornbake,height
21274,Rose,China,Ducher,Rosa,x,Ducher,-76.94813367,38.98637145,No,2
21275,Rose,China,Ducher,Rosa,x,Ducher,-76.94811993,38.98637223,No,2
21276,Rose,China,Ducher,Rosa,x,Ducher,-76.94807785,38.9863721,No,2
21277,Rose,China,Ducher,Rosa,x,Ducher,-76.94806511,38.9863721,No,2
17820,,,,Rosa,,,-76.94096516,38.99024725,No,2
18026,,,,Rosa,,,-76.94086185,38.99022788,No,2
17947,,,,Rosa,,,-76.94088665,38.99021433,No,2
18011,,,,Rosa,,,-76.940873,38.99021118,No,2
17817,,,,Rosa,,,-76.94094304,38.99022954,No,2
18005,,,,Rosa,,,-76.94097052,38.990216,No,2
17981,,,,Rosa,,,-76.94097387,38.99024934,No,2
18095,,,,Rosa,,,-76.94098794,38.99024621,No,2
18037,,,,Rosa,,,-76.94106971,38.99023319,No,2
17853,,,,Rosa,,,-76.94106234,38.99025142,No,2
17819,,,,Rosa,,,-76.94113741,38.99026288,No,2
17987,,,,Rosa,,,-76.94084844,38.99019402,No,2
17857,,,,Rosa,,,-76.94085112,38.99020131,No,2
18077,,,,Rosa,,,-76.94099465,38.99022173,No,2
17805,,,,Rosa,,,-76.94095242,38.9902509,No,2
18133,,,,Rosa,,,-76.94097588,38.99024204,No,2
17881,,,,Rosa,,,-76.94098593,38.99025455,No,2
17934,,,,Rosa,,,-76.9411106,38.9902608,No,2
18089,,,,Rosa,,,-76.94110792,38.99026757,No,2
17966,,,,Rosa,,,-76.94112266,38.99026601,No,2
17994,,,,Rosa,,,-76.9410724,38.99025455,No,2
18047,,,,Rosa,,,-76.94086058,38.99088101,No,2
17806,,,,Rosa,,,-76.9408579,38.99086747,No,2
18059,,,,Rosa,,,-76.94112988,38.99094238,No,2
17988,,,,Rosa,,,-76.94112854,38.99095227,No,2
18114,,,,Rosa,,,-76.94085246,38.99020965,No,2
18143,,,,Rosa,,,-76.94089545,38.99021756,No,2
17997,,,,Rosa,,,-76.94094639,38.99020975,No,2
17802,,,,Rosa,,,-76.94094438,38.99021808,No,2
18106,,,,Rosa,,,-76.94108044,38.9902384,No,2
18112,,,,Rosa,,,-76.94109317,38.99024309,No,2
17897,,,,Rosa,,,-76.94111663,38.99027174,No,2
17843,,,,Rosa,,,-76.94084449,38.99087893,No,2
17803,,,,Rosa,,,-76.9411408,38.99090517,No,2
18032,,,,Rosa,,,-76.94113008,38.99094841,No,2
18008,,,,Rosa,,,-76.94096314,38.99025403,No,2
18082,,,,Rosa,,,-76.94098258,38.99021912,No,2
18040,,,,Rosa,,,-76.94085649,38.99021798,No,2
18043,,,,Rosa,,,-76.94086855,38.99019454,No,2
18141,,,,Rosa,,,-76.94088061,38.99019506,No,2
17830,,,,Rosa,,,-76.94086386,38.99021017,No,2
17948,,,,Rosa,,,-76.94086721,38.99022059,No,2
17914,,,,Rosa,,,-76.94088305,38.99020493,No,2
17955,,,,Rosa,,,-76.94087936,38.99022225,No,2
18096,,,,Rosa,,,-76.94087132,38.99023319,No,2
18073,,,,Rosa,,,-76.94088808,38.99022485,No,2
17883,,,,Rosa,,,-76.94094103,38.99024778,No,2
18140,,,,Rosa,,,-76.94096716,38.99022694,No,2
18034,,,,Rosa,,,-76.94099196,38.99023423,No,2
17942,,,,Rosa,,,-76.94112921,38.99095853,No,2
17850,,,,Rosa,,,-76.94098392,38.99026132,No,2
17921,,,,Rosa,,,-76.94108312,38.99025611,No,2
17859,,,,Rosa,,,-76.94107709,38.99024621,No,2
17903,,,,Rosa,,,-76.94113138,38.99027018,No,2
17939,,,,Rosa,,,-76.94112803,38.99027643,No,2
17993,,,,Rosa,,,-76.94113741,38.99027851,No,2
17924,,,,Rosa,,,-76.94111395,38.99025246,No,2
18041,,,,Rosa,,,-76.94106502,38.99024361,No,2
17906,,,,Rosa,,,-76.94083779,38.99087111,No,2
18079,,,,Rosa,,,-76.9408532,38.99088622,No,2
17895,,,,Rosa,,,-76.94086393,38.99087424,No,2
18120,,,,Rosa,,,-76.94113678,38.9909109,No,2
18042,,,,Rosa,,,-76.94113477,38.99091872,No,2
18045,,,,Rosa,,,-76.94113075,38.99093591,No,2
17931,,,,Rosa,,,-76.94112988,38.99096738,No,2
17937,,,,Rosa,,,-76.94113323,38.99092414,No,2
18126,,,,Rosa,,,-76.94089377,38.9902065,No,2
18018,,,,Rosa,,,-76.94090249,38.99019816,No,2
17814,,,,Rosa,,,-76.94095376,38.99024257,No,2
18100,,,,Rosa,,,-76.94085917,38.9901935,No,2
18074,,,,Rosa,,,-76.94089134,38.99019506,No,2
18024,,,,Rosa,,,-76.94096381,38.9902634,No,2
17829,,,,Rosa,,,-76.94114679,38.99026757,No,2
17958,,,,Rosa,,,-76.94108781,38.99024882,No,2
18099,,,,Rosa,,,-76.94110323,38.99024778,No,2
18142,,,,Rosa,,,-76.94095443,38.99023423,No,2
17865,,,,Rosa,,,-76.9409551,38.99022225,No,2
18109,,,,Rosa,,,-76.94096583,38.99023944,No,2
17869,,,,Rosa,,,-76.9409799,38.99022954,No,2
17801,,,,Rosa,,,-76.94086051,38.99020287,No,2
17989,,,,Rosa,,,-76.94087123,38.99020392,No,2
17929,,,,Rosa,,,-76.9409417,38.99023996,No,2
17899,,,,Rosa,,,-76.94093968,38.99025559,No,2
17864,,,,Rosa,,,-76.94094974,38.99025924,No,2
18035,,,,Rosa,,,-76.94095778,38.99021287,No,2
18058,,,,Rosa,,,-76.9409732,38.99025663,No,2
17855,,,,Rosa,,,-76.94112736,38.99025924,No,2
17878,,,,Rosa,,,-76.94114143,38.99027382,No,2
18088,,,,Rosa,,,-76.94109854,38.99025663,No,2
18119,,,,Rosa,,,-76.94109518,38.99026184,No,2
18046,,,,Rosa,,,-76.9408465,38.99086642,No,2
18124,,,,Rosa,,,-76.94085253,38.99087476,No,2
17935,,,,Rosa,,,-76.94114817,38.99089892,No,2
17986,,,,Rosa,,,-76.94113276,38.99092914,No,2
6310,Willow,,Weeping,Salix,alba,Tristis,-76.95240472,38.98666271,No,4.5
15040,Willow,,Weeping,Salix,alba,Tristis,-76.95106637,38.9920467,No,4.5
15041,Willow,,Weeping,Salix,alba,Tristis,-76.95107642,38.99194414,No,4.5
14339,Willow,,Weeping,Salix,alba,Tristis,-76.95247917,38.98588044,No,4.5
6278,Willow,,Weeping,Salix,alba,Tristis,-76.95220403,38.98681018,No,4.5
6154,Willow,,Weeping,Salix,alba,Tristis,-76.93663997,38.99588972,No,4.5
14412,Willow,,Weeping,Salix,alba,Tristis,-76.95137202,38.99150317,No,4.5
17239,Willow,,Weeping,Salix,alba,Tristis,-76.94868216,38.99204572,No,4.5
6871,Willow,,Weeping,Salix,alba,Tristis,-76.95191167,38.99014139,No,4.5
15046,Willow,,Weeping,Salix,alba,Tristis,-76.9512001,38.99185436,No,4.5
6804,Willow,,Weeping,Salix,alba,Tristis,-76.94072204,38.98364967,No,4.5
14881,Willow,,Weeping,Salix,alba,Tristis,-76.95114348,38.99183331,No,4.5
14488,Willow,,Weeping,Salix,alba,Tristis,-76.95106467,38.99202531,No,4.5
6775,Willow,Corkscrew,Dragon's Claw,Salix,matsudana,Tortuosa,-76.95177613,38.98687972,No,4.5
13212,Willow,Corkscrew,Dragon's Claw,Salix,matsudana,Tortuosa,-76.94842038,38.99328022,No,4.5
14375,Willow,Black,,Salix,nigra,,-76.95229766,38.98607141,No,4.5
7367,Willow,Black,,Salix,nigra,,-76.95211354,38.99116068,No,4.5
7837,Willow,Black,,Salix,nigra,,-76.94057836,38.99332453,No,4.5
7836,Willow,Black,,Salix,nigra,,-76.94043802,38.99331492,No,4.5
3840,Sage,Pineapple,,Salvia,elegans,,-76.93985808,38.98959443,No,0.5
3827,Sage,Pineapple,,Salvia,elegans,,-76.93985821,38.98960039,No,0.5
3828,Sage,Pineapple,,Salvia,elegans,,-76.93985164,38.98959962,No,0.5
3865,Sage,Mexican Bush,,Salvia,leucantha,,-76.94345612,38.99078892,No,0.5
3867,Sage,Mount Olympus,,Salvia,ringens,,-76.94346321,38.9907865,No,0.5
3864,Sage,Mount Olympus,,Salvia,ringens,,-76.94345717,38.9907824,No,0.5
3866,Sage,Mount Olympus,,Salvia,ringens,,-76.94344843,38.99079087,No,0.5
3893,Sage,Hybrid,Anthony Parker,Salvia,x,Anthony Parker,-76.9435131,38.99078306,No,0.5
3894,Sage,Hybrid,Anthony Parker,Salvia,x,Anthony Parker,-76.94351599,38.99077884,No,0.5
20902,Elderberry,Common,,Sambucus,canadensis,,-76.93944225,38.98625608,No,3
20901,Elderberry,Common,,Sambucus,canadensis,,-76.93944225,38.98623628,No,3
20900,Elderberry,Common,,Sambucus,canadensis,,-76.93944225,38.98621751,No,3
18929,Elderberry,European,Black Lace,Sambucus,nigra,Black Lace,-76.94345764,38.98671894,No,3
18930,Elderberry,European,Black Lace,Sambucus,nigra,Black Lace,-76.94347776,38.98671842,No,3
18931,Elderberry,European,Black Lace,Sambucus,nigra,Black Lace,-76.94349922,38.98671842,No,3
18932,Elderberry,European,Black Lace,Sambucus,nigra,Black Lace,-76.94351933,38.98671894,No,3
7823,Elderberry,Species,,Sambucus,sp.,,-76.94417915,38.99339871,No,3
4269,Sweetbox,Dwarf,,Sarcococca,hookeriana,,-76.95224746,38.98627631,No,0.5
4270,Sweetbox,Dwarf,,Sarcococca,hookeriana,,-76.95221324,38.98626935,No,0.5
16410,Sweetbox,Dwarf,,Sarcococca,hookeriana,,-76.95081905,38.99137982,No,0.5
18596,Sweetbox,Dwarf,,Sarcococca,hookeriana var. humilis,,-76.94187427,38.98857086,Yes,0.5
21320,Sweetbox,,,Sarcococca,,,-76.94167851,38.99071634,No,0.5
13986,Sassafras,Common,,Sassafras,albidum,,-76.95402562,39.00348073,No,4.5
7436,Sassafras,Common,,Sassafras,albidum,,-76.94813153,38.99248468,No,4.5
19235,Sassafras,Common,,Sassafras,albidum,,-76.93520519,38.98972778,No,4.5
19236,Sassafras,Common,,Sassafras,albidum,,-76.93522577,38.98975614,No,4.5
19237,Sassafras,Common,,Sassafras,albidum,,-76.93526877,38.98973757,No,4.5
19238,Sassafras,Common,,Sassafras,albidum,,-76.93536483,38.98976461,No,4.5
19239,Sassafras,Common,,Sassafras,albidum,,-76.9353483,38.98981513,No,4.5
19240,Sassafras,Common,,Sassafras,albidum,,-76.93532215,38.98979741,No,4.5
19241,Sassafras,Common,,Sassafras,albidum,,-76.93537513,38.98982764,No,4.5
1712,Squill,Siberian,,Scilla,siberica,,-76.947509,38.98672522,No,0.5
13854,Stonecrop,Orange,,Sedum,kamtschaticum,,-76.94682407,38.98679622,No,0.5
18739,Redwood,Coast,,Sequoia,sempervirens,,-76.95226938,38.9863295,No,4.5
20321,Sequoia,Giant,Philip Curtis,Sequoidendron,giganteum,Philip Curtis,-76.9396642,38.98368261,No,4.5
20348,Redwood,Giant,Philip Curtis,Sequoidendron,giganteum,Philip Curtis,-76.93792712,38.98463542,No,4.5
5639,Skimmia,Japanese,,Skimmia,japonica,,-76.95192488,38.98643386,No,1
2208,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94117218,38.98399721,No,1
2224,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94119014,38.98399211,No,1
2212,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94117769,38.98399276,No,1
4306,Spiraea,Japanese,,Spiraea,japonica,,-76.94179468,38.99821849,No,1
3799,Spiraea,Japanese,,Spiraea,japonica,,-76.94184555,38.99819188,No,1
4303,Spiraea,Japanese,,Spiraea,japonica,,-76.94183393,38.99819414,No,1
4305,Spiraea,Japanese,,Spiraea,japonica,,-76.94180195,38.99820999,No,1
2209,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94116034,38.98399737,No,1
2210,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94115338,38.98399259,No,1
2211,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94116649,38.9839934,No,1
2207,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94118463,38.98399656,No,1
2206,Spiraea,Japanese,Goldflame,Spiraea,japonica,Goldflame,-76.94119645,38.98399543,No,1
4304,Spiraea,Japanese,,Spiraea,japonica,,-76.94182158,38.99819753,No,1
4357,Spiraea,Species,,Spiraea,sp.,,-76.94728046,38.98634389,No,1
4356,Spiraea,Species,,Spiraea,sp.,,-76.94728453,38.98634507,No,1
4104,Spiraea,Species,,Spiraea,sp.,,-76.95246077,38.98646095,No,1
5778,Spiraea,Species,,Spiraea,sp.,,-76.94817364,38.98618145,No,1
5615,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.9501344,38.98993196,No,1
5620,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95015237,38.99000577,No,1
5360,Spiraea,Bumald,Darts Red,Spiraea,x bumalda,Darts Red,-76.94083902,38.98394697,No,1
16399,Spiraea,Bumald,,Spiraea,x bumalda,,-76.95075327,38.99144562,No,1
16406,Spiraea,Bumald,,Spiraea,x bumalda,,-76.95075059,38.99144562,No,1
5358,Spiraea,Bumald,Darts Red,Spiraea,x bumalda,Darts Red,-76.94084286,38.98395502,No,1
16401,Spiraea,,,Spiraea,x bumalda,,-76.95070912,38.99137461,No,1
5361,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94083371,38.98393521,No,1
5380,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94088909,38.98395547,No,1
5335,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94082608,38.98392867,No,1
5604,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95013157,38.9899249,No,1
5379,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94080452,38.98392511,No,1
5617,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95014255,38.9899377,No,1
5359,Spiraea,Bumald,Darts Red,Spiraea,x bumalda,Darts Red,-76.94084262,38.98393973,No,1
5618,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95012863,38.98993747,No,1
5636,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95014448,38.9900042,No,1
5605,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95014437,38.98992306,No,1
5362,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94082958,38.98394042,No,1
16400,Spiraea,Bumald,,Spiraea,x bumalda,,-76.95071449,38.99140066,No,1
16409,Spiraea,Bumald,,Spiraea,x bumalda,,-76.95070912,38.99138295,No,1
5619,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95014867,38.98999969,No,1
5603,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95011929,38.9899259,No,1
5606,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95014937,38.98993177,No,1
5637,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95014749,38.99001141,No,1
5381,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94089133,38.98393823,No,1
5616,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95012155,38.98993171,No,1
5621,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,-76.95015535,38.9900113,No,1
5382,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94088816,38.98394703,No,1
16404,Spiraea,Bumald,Little Princess,Spiraea,x bumalda,Little Princess,-76.95076265,38.99144562,No,1
5363,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94082015,38.98393387,No,1
5334,Spiraea,Bumald,Darts Red,Spiraea,x bumalda,Darts Red,-76.94085155,38.98394074,No,1
16405,Spiraea,Bumald,,Spiraea,x bumalda,,-76.95075729,38.99144562,No,1
16407,Spiraea,,,Spiraea,x bumalda,,-76.95074523,38.99144562,No,1
16408,Spiraea,,,Spiraea,x bumalda,,-76.95071046,38.99139128,No,1
5364,Spiraea,Bumald,Froebel,Spiraea,x bumalda,Froebelli,-76.94081546,38.98392618,No,1
5638,Spiraea,Japanese,,Spiraea,x bumalda,,-76.95032616,38.98984759,No,1
5336,Spiraea,Bumald,Darts Red,Spiraea,x bumalda,Darts Red,-76.94084731,38.98394742,No,1
17236,Spiraea,,,Spiraea,,,-76.93499846,38.98833585,No,1
17234,Spiraea,,,Spiraea,,,-76.93501589,38.98833168,No,1
17235,Spiraea,,,Spiraea,,,-76.93494886,38.98834002,No,1
17232,Spiraea,,,Spiraea,,,-76.93496495,38.98834106,No,1
17233,Spiraea,,,Spiraea,,,-76.93498237,38.98833741,No,1
9951,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.94135427,38.98398259,No,4.5
10420,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.94753192,38.98654214,No,4.5
10419,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.94755171,38.98685851,No,4.5
9952,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.94138768,38.98393931,No,4.5
9932,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.94130141,38.98397187,No,4.5
10667,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.95202423,38.98657041,No,4.5
9933,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.94132836,38.98394229,No,4.5
10095,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.9377631,38.99303357,No,4.5
10096,Stewartia,Japanese,,Stewartia,pseudocamellia,,-76.93878034,38.98871859,No,4.5
6693,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.93677415,38.99054689,No,4.5
7931,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.93690235,38.9908699,No,4.5
12793,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94369597,38.98777465,No,4.5
12801,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94401991,38.98776347,No,4.5
12797,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94390825,38.98767814,No,4.5
12800,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94404368,38.9878268,No,4.5
7930,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.93674907,38.99087712,No,4.5
12795,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94374979,38.98767728,No,4.5
12798,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94396925,38.98771931,No,4.5
12802,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94369308,38.98769417,No,4.5
6343,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.93652609,38.99076222,No,4.5
12794,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94369769,38.98782984,No,4.5
12799,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94405473,38.98791635,No,4.5
7893,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.95298347,38.98875831,No,4.5
7977,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94263996,38.98462844,No,4.5
7723,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.93514268,38.98794101,No,4.5
7928,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.93692557,38.99049999,No,4.5
12796,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94383276,38.98768044,No,4.5
12803,Scholar-Tree,Chinese,,Styphnolobium,japonicum,,-76.94369199,38.98771488,No,4.5
21079,,,,Styphnolobium,japonicum,,-76.94770628,38.99338226,No,4.5
10646,Snowbell,American,,Styrax,americanus,,-76.94838293,38.99200993,No,4.5
10631,Snowbell,American,,Styrax,americanus,,-76.94837733,38.99202381,No,4.5
18199,Snowbell,Fragrant,,Styrax,angustifolia,,-76.94064627,38.98298357,No,4.5
13193,Snowbell,Japanese,,Styrax,japonica,,-76.9475223,38.99311243,No,4.5
10644,Snowbell,Japanese,,Styrax,japonica,,-76.95218746,38.98625966,No,4.5
11255,Snowbell,Japanese,,Styrax,japonica,,-76.9445221,38.99236967,No,4.5
11256,Snowbell,Japanese,,Styrax,japonica,,-76.94450175,38.99225479,No,4.5
18578,,,,Styrax,japonica,,-76.93827459,38.98193292,No,4.5
18190,Lilac,Golden,,Syringa,angustifolia,,-76.94098045,38.98343667,No,3
10507,Lilac,Manchurian,Miss Kim,Syringa,patula,Miss Kim,-76.95024612,38.98985003,No,3
10517,Lilac,Manchurian,Miss Kim,Syringa,patula,Miss Kim,-76.95017322,38.98985062,No,3
10518,Lilac,Manchurian,Miss Kim,Syringa,patula,Miss Kim,-76.95015578,38.98985185,No,3
10508,Lilac,Manchurian,Miss Kim,Syringa,patula,Miss Kim,-76.95022076,38.98985002,No,3
10509,Lilac,Manchurian,Miss Kim,Syringa,patula,Miss Kim,-76.9501954,38.98984878,No,3
18699,Lilac,Pekin,Bejing Gold,Syringa,pekinensis,Zang Zhiming,-76.94300476,38.98387599,No,4.5
13853,Lilac,Persian,,Syringa,persica,,-76.94590215,38.98769658,No,3
13852,Lilac,Persian,,Syringa,persica,,-76.94575475,38.98768941,No,3
10418,Lilac,Japanese-Tree,Ivory Silk,Syringa,reticulata,Ivory Silk,-76.94734167,38.98608961,No,4.5
10477,Lilac,Japanese-Tree,Ivory Silk,Syringa,reticulata,Ivory Silk,-76.94731128,38.98605716,No,4.5
10478,Lilac,Japanese-Tree,Ivory Silk,Syringa,reticulata,Ivory Silk,-76.9472667,38.98607353,No,4.5
11193,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.95172693,38.98997317,No,4.5
11190,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.95173462,38.98991141,No,4.5
11191,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.95170451,38.98994213,No,4.5
11204,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.9517032,38.99005285,No,4.5
10776,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.95156006,38.99015918,No,4.5
11194,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.95169789,38.99001115,No,4.5
10766,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.95164757,38.99008782,No,4.5
10836,Lilac,Japanese-Tree,,Syringa,reticulata,,-76.94054818,38.9868533,No,4.5
19034,Lilac,Japanese,,Syringa,reticulata,Ivory Silk,-76.94740742,38.98750253,No,4.5
19035,Lilac,Japanese,,Syringa,reticulata,Ivory Silk,-76.94737055,38.98750044,No,4.5
19033,Lilac,Japanese,,Syringa,reticulata,Ivory Silk,-76.94740743,38.98747386,No,4.5
19032,Lilac,Japanese,,Syringa,reticulata,Ivory Silk,-76.9473692,38.98747334,No,4.5
19030,Lilac,Japanese,,Syringa,reticulata,Ivory Silk,-76.94740742,38.98744467,No,4.5
19031,Lilac,Japanese,,Syringa,reticulata,Ivory Silk,-76.94736719,38.98744624,No,4.5
10482,Lilac,Chinese-Tree,,Syringa,reticulata ssp. pekinensis,,-76.94145827,38.9840345,No,4.5
10481,Lilac,Chinese-Tree,,Syringa,reticulata ssp. pekinensis,,-76.94138277,38.98400553,No,4.5
10322,Lilac,Chinese-Tree,,Syringa,reticulata ssp. pekinensis,,-76.94055543,38.98396927,No,4.5
10480,Lilac,Chinese-Tree,,Syringa,reticulata ssp. pekinensis,,-76.94644459,38.98339339,No,4.5
10483,Lilac,Chinese-Tree,,Syringa,reticulata ssp. pekinensis,,-76.94143257,38.98399017,No,4.5
10684,Lilac,Common,,Syringa,vulgaris,,-76.9474671,38.99194311,No,3
10211,Lilac,Common,,Syringa,vulgaris,,-76.94773387,38.98700608,No,3
10212,Lilac,Common,,Syringa,vulgaris,,-76.94768913,38.98700606,No,3
10498,Lilac,Persian,,Syringa,x,,-76.94564896,38.98389736,No,3
14831,Lilac,Hybrid,Minuet,Syringa,x prestoniae,Minuet,-76.93616013,38.98339287,No,3
14830,Lilac,Hybrid,Minuet,Syringa,x prestoniae,Minuet,-76.9362284,38.983399,No,3
18567,Lilac,,,Syringa,,Zang Zhiming,-76.9410341,38.98346917,No,4.5
20294,Cypress,Pond,Morris,Taxodium,ascendens,Morris,-76.95094813,38.98938032,No,4.5
20295,Cypress,Pond,Morris,Taxodium,ascendens,Morris,-76.95066582,38.98936938,No,4.5
7815,Cypress,Bald,,Taxodium,distichum,,-76.9444433,38.99288601,No,4.5
7017,Cypress,Bald,,Taxodium,distichum,,-76.95078748,38.98944395,No,4.5
7682,Cypress,Bald,,Taxodium,distichum,,-76.95082099,38.98942128,No,4.5
6999,Cypress,Bald,,Taxodium,distichum,,-76.95083972,38.98945267,No,4.5
6997,Cypress,Bald,,Taxodium,distichum,,-76.95088436,38.98948265,No,4.5
14575,Cypress,Bald,,Taxodium,distichum,,-76.95169355,38.99137756,No,4.5
14584,Cypress,Bald,,Taxodium,distichum,,-76.95168601,38.99147698,No,4.5
7802,Cypress,Bald,,Taxodium,distichum,,-76.94439353,38.99282337,No,4.5
7577,Cypress,Bald,,Taxodium,distichum,,-76.95199275,38.98651367,No,4.5
6996,Cypress,Bald,,Taxodium,distichum,,-76.95091157,38.98953352,No,4.5
8018,Cypress,Bald,,Taxodium,distichum,,-76.94579675,38.98709918,No,4.5
14490,Cypress,Bald,,Taxodium,distichum,,-76.95123712,38.9919705,No,4.5
18138,Cypress,Bald,,Taxodium,distichum,,-76.95251804,38.9901956,No,4.5
14573,Cypress,Bald,,Taxodium,distichum,,-76.95157236,38.99131919,No,4.5
7811,Cypress,Bald,,Taxodium,distichum,,-76.94439322,38.99291801,No,4.5
14577,Cypress,Bald,,Taxodium,distichum,,-76.9515104,38.99169899,No,4.5
14580,Cypress,Bald,,Taxodium,distichum,,-76.95162452,38.99154089,No,4.5
6973,Cypress,Bald,,Taxodium,distichum,,-76.9508436,38.98987984,No,4.5
7813,Cypress,Bald,,Taxodium,distichum,,-76.94439324,38.99288798,No,4.5
14410,Cypress,Bald,,Taxodium,distichum,,-76.95166439,38.99152492,No,4.5
14486,Cypress,Bald,,Taxodium,distichum,,-76.95143408,38.99199143,No,4.5
7018,Cypress,Bald,,Taxodium,distichum,,-76.95078254,38.98948297,No,4.5
6998,Cypress,Bald,,Taxodium,distichum,,-76.95088617,38.98944955,No,4.5
6995,Cypress,Bald,,Taxodium,distichum,,-76.95068917,38.9895693,No,4.5
14518,Cypress,Bald,,Taxodium,distichum,,-76.95138449,38.99205469,No,4.5
14519,Cypress,Bald,,Taxodium,distichum,,-76.95129649,38.99203565,No,4.5
14520,Cypress,Bald,,Taxodium,distichum,,-76.95131341,38.9919849,No,4.5
17879,Cypress,Bald,,Taxodium,distichum,,-76.95254351,38.99027166,No,4.5
7810,Cypress,Bald,,Taxodium,distichum,,-76.9444805,38.99291707,No,4.5
7812,Cypress,Bald,,Taxodium,distichum,,-76.94444071,38.99291803,No,4.5
7814,Cypress,Bald,,Taxodium,distichum,,-76.94439327,38.99285289,No,4.5
14574,Cypress,Bald,,Taxodium,distichum,,-76.95162548,38.9913555,No,4.5
6972,Cypress,Bald,,Taxodium,distichum,,-76.95086137,38.98995812,No,4.5
7680,Cypress,Bald,,Taxodium,distichum,,-76.95085522,38.98967253,No,4.5
6976,Cypress,Bald,,Taxodium,distichum,,-76.95079097,38.98959026,No,4.5
6977,Cypress,Bald,,Taxodium,distichum,,-76.95075525,38.98958885,No,4.5
17821,Cypress,Bald,,Taxodium,distichum,,-76.95253278,38.99022999,No,4.5
